program_name,c100,c10,c11,c12,c13,c14,c15,c16,c17,c18,c1,c2,c3,c4,c5,c6,c7,c8,c9
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/s3_srvr_2a_alt.BV.c.cil.c,73.6,73.1,73.6,71.07,71.57,71.57,69.04,72.59,71.57,72.08,72.08,71.07,73.6,73.6,74.62,72.59,72.08,72.59,70.56
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/s3_srvr_3_alt.BV.c.cil.c,79.89,81.52,80.43,80.43,81.52,78.8,79.89,79.89,78.8,77.17,81.52,78.26,81.52,79.35,78.8,79.35,79.35,81.52,79.35
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/s3_srvr_3a.BV.c.cil.c,79.89,78.8,81.52,78.26,77.72,78.8,73.91,80.43,82.07,80.98,78.8,78.8,77.72,79.35,80.43,77.72,82.07,80.43,78.26
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/s3_srvr_3a_alt.BV.c.cil.c,77.72,79.89,77.72,80.43,73.91,77.72,78.26,82.07,77.17,78.26,81.52,80.98,78.8,79.89,82.61,78.8,76.63,79.89,79.35
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/soft_float_1-1.c.cil.c,47.37,68.42,67.11,61.84,68.42,67.11,67.11,68.42,68.42,64.47,68.42,61.84,65.79,68.42,68.42,68.42,68.42,59.21,68.42
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/soft_float_1-2.c.cil.c,62.82,61.54,65.38,69.23,67.95,66.67,67.95,66.67,66.67,67.95,69.23,65.38,69.23,62.82,60.26,60.26,69.23,62.82,69.23
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/soft_float_1-2a.c.cil.c,62.82,66.67,67.95,67.95,58.97,60.26,67.95,60.26,67.95,65.38,60.26,65.38,69.23,58.97,69.23,69.23,69.23,69.23,66.67
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/soft_float_4-2.c.cil.c,60.87,60.87,60.87,60.87,60.87,60.87,60.87,60.87,58.7,58.7,60.87,60.87,58.7,60.87,60.87,58.7,60.87,60.87,58.7
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/soft_float_5.c.cil.c,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,54.0,66.0,66.0,66.0,66.0,64.0,66.0,66.0,64.0,66.0
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/soft_float_5a.c.cil.c,66.0,66.0,64.0,54.0,66.0,64.0,66.0,66.0,66.0,66.0,66.0,64.0,66.0,66.0,66.0,64.0,66.0,66.0,66.0
/home/administrator/Desktop/exp500_new/cfiles32/bitvector/sum02-2.c,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67
/home/administrator/Desktop/exp500_new/cfiles32/combinations/Problem05_label45+token_ring.09.cil-1.c,50.86,48.02,50.58,50.82,50.62,50.82,46.1,46.54,49.74,49.38,51.38,51.22,47.5,47.54,48.54,49.66,51.34,50.1,47.82
/home/administrator/Desktop/exp500_new/cfiles32/combinations/Problem05_label49+token_ring.02.cil-2.c,49.74,45.43,49.48,45.78,47.95,49.26,47.13,47.74,48.65,47.52,49.04,49.65,48.69,42.94,49.3,49.52,49.78,49.13,48.61
/home/administrator/Desktop/exp500_new/cfiles32/combinations/Problem05_label49+token_ring.06.cil-1.c,47.15,49.21,50.21,50.66,47.77,47.44,46.9,46.53,50.08,50.29,50.62,49.63,49.17,47.89,47.4,50.58,46.94,49.42,45.58
/home/administrator/Desktop/exp500_new/cfiles32/combinations/Problem05_label49+token_ring.07.cil-1.c,50.31,49.12,50.23,48.55,48.75,50.47,45.27,46.37,49.77,48.14,50.31,50.02,49.04,50.35,49.98,49.53,48.42,48.67,48.63
/home/administrator/Desktop/exp500_new/cfiles32/combinations/Problem05_label49+token_ring.10.cil-2.c,49.37,48.93,50.08,49.17,49.49,48.93,47.75,49.01,50.04,49.49,49.8,50.95,47.91,47.28,49.61,51.3,49.05,51.89,47.59
/home/administrator/Desktop/exp500_new/cfiles32/combinations/gcd_1+newton_1_2.i,75.0,75.0,75.0,37.5,75.0,75.0,37.5,75.0,75.0,75.0,75.0,75.0,75.0,37.5,37.5,75.0,37.5,75.0,75.0
/home/administrator/Desktop/exp500_new/cfiles32/combinations/gcd_1+newton_1_3.i,75.0,75.0,75.0,37.5,75.0,75.0,37.5,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
/home/administrator/Desktop/exp500_new/cfiles32/combinations/gcd_1+newton_1_4.i,43.75,81.25,81.25,81.25,81.25,37.5,81.25,81.25,43.75,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.3.1.ufo.BOUNDED-6.pals+Problem12_label01.c,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.29,87.95,88.51,88.63,88.63,88.63,88.51
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label01.c,88.51,87.95,88.51,87.95,87.95,88.51,88.51,88.63,88.51,88.63,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.4,88.51
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label06.c,88.41,88.53,88.41,88.41,88.41,88.41,87.85,88.41,88.41,88.41,88.41,88.41,88.19,88.41,88.3,88.41,88.41,88.53,88.41
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label07.c,88.41,88.41,88.41,88.41,88.41,88.41,87.85,88.53,88.53,88.41,88.41,88.41,88.41,88.53,88.53,87.85,88.53,88.19,88.53
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label08.c,88.41,88.53,87.85,88.41,88.3,88.53,88.41,88.3,88.41,88.41,88.53,88.41,88.41,88.53,88.53,88.53,87.85,88.3,88.41
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label01.c,0.0,81.72,81.62,81.62,81.62,81.62,81.62,81.1,81.62,81.62,81.72,81.1,81.62,81.62,81.62,81.62,81.62,81.62,81.62
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label01.c,81.54,81.64,81.54,81.22,81.02,81.02,81.54,81.54,81.64,81.54,81.54,81.54,81.64,81.64,81.64,81.54,81.64,81.02,81.54
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label02.c,81.54,81.64,81.54,81.54,81.64,81.54,81.02,81.54,81.54,81.64,81.54,81.54,81.02,81.54,81.64,81.02,81.54,81.54,81.64
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label04.c,81.33,81.54,81.54,81.02,81.64,81.54,81.64,81.64,81.64,81.54,81.64,81.54,81.54,81.64,81.54,81.54,81.64,81.64,81.74
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label07.c,81.83,81.83,81.62,81.72,81.1,81.72,81.62,81.72,81.72,81.62,81.62,81.62,81.62,81.62,81.62,81.62,81.62,81.83,81.41
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label08.c,81.62,81.83,81.72,81.1,81.62,81.62,81.41,81.62,81.1,81.62,81.62,81.62,81.62,81.72,81.62,81.1,81.62,81.62,81.62
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label09.c,81.62,81.72,81.72,81.62,81.72,81.62,81.62,81.62,81.62,81.62,81.41,81.62,81.62,81.62,81.62,81.62,81.1,81.62,81.72
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label04.c,81.7,81.7,81.5,81.7,81.7,81.7,81.7,81.7,81.81,81.81,81.7,81.7,81.7,81.81,81.7,81.5,81.5,81.81,81.7
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label05.c,81.7,81.81,81.81,81.7,81.7,81.7,81.81,81.7,81.81,81.81,81.7,81.7,81.81,81.81,81.7,81.81,81.7,81.81,81.7
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label09.c,81.19,81.81,81.7,81.91,81.7,81.81,81.7,81.81,81.7,81.7,81.91,81.81,81.7,81.7,81.7,81.7,81.6,81.6,81.81
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label01.c,79.23,79.13,79.44,79.33,79.33,79.33,79.23,79.33,79.23,79.23,79.23,79.23,79.23,79.23,79.23,79.23,79.23,79.23,79.23
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label02.c,79.33,79.23,79.23,79.33,79.23,79.23,79.23,79.23,79.33,79.44,79.23,79.23,79.33,79.23,79.33,79.33,78.73,78.73,79.03
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label04.c,79.44,79.54,79.23,78.73,79.13,79.23,79.23,79.44,79.33,79.23,79.23,79.23,79.13,78.73,79.23,79.23,79.44,79.33,79.23
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label05.c,79.33,79.23,79.23,79.23,79.23,79.23,79.23,79.23,79.33,79.33,79.33,79.33,79.33,79.33,79.33,79.23,79.23,79.33,79.23
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label09.c,79.23,79.23,78.73,79.23,79.23,79.23,79.33,79.33,79.23,79.44,79.23,79.23,79.23,79.23,78.73,79.44,79.33,79.23,79.23
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label02.c,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.25,79.15,79.05,79.15,79.15,79.25
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label04.c,79.15,79.15,79.15,79.25,79.25,79.15,79.36,79.25,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.25,79.15,79.15,79.15
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label05.c,79.36,79.25,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.25,79.15,79.15,79.25,79.15,79.05,79.15,79.15,79.25
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label09.c,78.65,79.15,79.36,79.25,78.65,79.15,79.25,79.15,79.15,79.15,79.15,79.25,79.15,79.15,79.25,79.15,79.25,79.15,79.05
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label00.c,79.23,79.33,79.23,79.23,79.23,78.73,79.23,78.73,79.23,79.23,79.33,79.23,79.23,79.23,79.33,79.23,79.23,79.44,79.23
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label01.c,79.23,79.23,79.23,79.23,79.33,79.23,79.23,79.23,78.73,79.33,78.73,78.73,79.23,79.23,79.23,79.33,79.23,79.23,78.73
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.c,79.23,78.73,79.33,79.33,79.23,79.23,79.23,79.23,79.23,79.33,79.33,79.33,79.33,79.23,79.44,79.23,79.23,79.33,79.44
/home/administrator/Desktop/exp500_new/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label03.c,79.33,79.33,79.23,79.23,79.23,79.23,79.23,79.33,79.33,79.33,79.23,79.23,79.23,79.23,79.23,78.73,79.23,79.33,79.23
/home/administrator/Desktop/exp500_new/cfiles32/combinations/square_1+soft_float_4-2a.c.cil.c,64.15,64.15,66.04,64.15,64.15,66.04,64.15,66.04,64.15,62.26,60.38,64.15,64.15,62.26,64.15,66.04,60.38,64.15,64.15
/home/administrator/Desktop/exp500_new/cfiles32/combinations/square_2+soft_float_1-2a.c.cil.c,69.41,69.41,67.06,70.59,71.76,70.59,69.41,70.59,69.41,68.24,70.59,69.41,65.88,68.24,68.24,69.41,70.59,69.41,69.41
/home/administrator/Desktop/exp500_new/cfiles32/combinations/square_2+soft_float_2a.c.cil.c,70.18,68.42,63.16,66.67,54.39,63.16,70.18,68.42,68.42,63.16,68.42,66.67,66.67,68.42,64.91,64.91,70.18,64.91,68.42
/home/administrator/Desktop/exp500_new/cfiles32/combinations/square_2+soft_float_4-2a.c.cil.c,64.15,66.04,64.15,58.49,66.04,62.26,60.38,64.15,58.49,62.26,60.38,64.15,66.04,62.26,62.26,58.49,58.49,64.15,64.15
/home/administrator/Desktop/exp500_new/cfiles32/combinations/square_3+soft_float_4-2a.c.cil.c,64.15,60.38,66.04,64.15,66.04,66.04,64.15,60.38,66.04,58.49,60.38,60.38,64.15,64.15,64.15,64.15,60.38,64.15,66.04
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/cdaudio_simpl1.cil-1.c,32.34,31.79,65.49,32.34,67.93,32.34,32.34,32.34,66.85,31.79,69.29,32.34,66.85,32.34,67.93,32.34,67.93,32.34,68.48
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/diskperf_simpl1.cil.c,61.4,57.89,64.33,52.05,51.46,57.89,52.05,58.48,59.06,57.89,65.5,56.14,56.73,59.06,61.99,62.57,56.73,58.48,60.23
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/floppy_simpl4.cil-1.c,80.0,80.75,79.62,79.25,78.49,80.75,80.0,81.13,78.87,79.62,79.25,79.62,79.25,78.87,78.11,80.38,79.62,81.89,80.0
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/floppy_simpl4.cil-2.c,78.11,77.74,78.11,78.49,76.6,78.49,78.49,78.87,79.62,80.38,79.62,79.25,79.62,77.74,79.25,78.11,77.36,76.98,75.85
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/kbfiltr_simpl1.cil.c,58.87,58.06,45.97,58.06,59.68,46.77,46.77,58.06,59.68,46.77,46.77,46.77,60.48,46.77,46.77,46.77,46.77,59.68,58.06
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.3.1.ufo.BOUNDED-6.pals.c,21.76,20.0,20.0,15.29,5.29,8.82,10.59,8.82,10.59,10.59,10.0,11.18,17.06,10.59,17.65,8.24,18.82,17.65,21.18
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.3.1.ufo.UNBOUNDED.pals.c,20.0,10.86,8.0,8.0,13.14,8.57,9.14,9.71,20.0,8.0,9.71,16.0,14.86,8.0,8.57,8.57,18.29,12.57,9.71
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.3.2.ufo.BOUNDED-6.pals.c,8.79,7.69,9.89,10.44,9.89,8.24,8.79,8.79,7.69,9.89,8.24,8.24,20.33,8.79,13.74,9.89,19.78,13.19,9.34
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.3.ufo.UNBOUNDED.pals.c,8.56,8.56,18.18,9.63,7.49,10.7,8.56,7.49,9.09,9.09,8.02,8.56,9.09,6.42,20.32,8.02,5.88,13.37,9.09
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.3_overflow.ufo.UNBOUNDED.pals.c,7.73,7.73,8.29,8.29,7.73,8.29,9.39,8.84,8.29,9.39,4.42,19.89,10.5,8.29,9.94,19.34,14.36,8.84,11.05
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.4.1.ufo.BOUNDED-8.pals.c,9.72,6.02,9.26,9.03,9.95,9.03,9.03,7.41,9.49,8.8,9.03,10.65,8.8,6.94,9.26,9.03,8.33,8.8,9.26
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.4.1.ufo.UNBOUNDED.pals.c,10.48,5.92,8.66,12.98,13.44,9.57,8.88,8.2,16.4,8.88,8.88,8.88,12.53,8.43,8.66,8.2,8.66,9.34,8.88
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_floodmax.4.2.ufo.BOUNDED-8.pals.c,8.77,6.14,8.11,6.8,9.43,7.89,8.11,15.79,9.21,8.99,8.55,8.11,6.58,14.91,12.72,9.65,8.55,8.33,7.24
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.3.ufo.UNBOUNDED.pals.c,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,9.57
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.1.ufo.BOUNDED-8.pals.c,6.5,6.5,6.5,6.5,6.5,7.32,7.32,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.32,6.5,7.32
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.2.ufo.BOUNDED-8.pals.c,6.67,7.5,7.5,6.67,6.67,6.67,6.67,7.5,7.5,6.67,6.67,6.67,7.5,7.5,6.67,6.67,6.67,6.67,6.67
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.2.ufo.UNBOUNDED.pals.c,6.61,7.44,6.61,6.61,6.61,6.61,6.61,6.61,7.44,6.61,6.61,7.44,6.61,6.61,7.44,6.61,6.61,6.61,6.61
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.ufo.BOUNDED-8.pals.c,7.32,6.5,6.5,7.32,6.5,6.5,6.5,7.32,6.5,7.32,7.32,6.5,6.5,6.5,7.32,7.32,6.5,6.5,6.5
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.ufo.UNBOUNDED.pals.c,6.45,6.45,6.45,6.45,6.45,7.26,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,7.26,7.26,6.45,6.45
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.3_overflow.ufo.UNBOUNDED.pals.c,2.78,9.72,9.72,11.11,11.11,9.72,12.5,11.11,11.11,9.72,12.5,11.11,11.11,9.72,11.11,11.11,11.11,9.72,11.11
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.4.1.ufo.UNBOUNDED.pals.c,7.22,8.25,8.25,7.22,7.22,7.22,7.22,8.25,7.22,8.25,7.22,8.25,7.22,8.25,8.25,8.25,7.22,7.22,7.22
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.4.ufo.BOUNDED-8.pals.c,7.29,8.33,7.29,7.29,7.29,7.29,7.29,8.33,7.29,7.29,7.29,7.29,7.29,7.29,8.33,7.29,9.38,7.29,8.33
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.4.ufo.UNBOUNDED.pals.c,6.19,7.22,8.25,7.22,7.22,7.22,8.25,7.22,7.22,7.22,8.25,7.22,7.22,7.22,2.06,7.22,7.22,7.22,8.25
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.4_overflow.ufo.UNBOUNDED.pals.c,8.42,7.37,7.37,7.37,7.37,7.37,8.42,8.42,8.42,8.42,8.42,7.37,7.37,7.37,8.42,7.37,8.42,6.32,8.42
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.5.1.ufo.BOUNDED-10.pals.c,5.79,5.79,5.79,7.44,5.79,6.61,6.61,5.79,5.79,5.79,5.79,5.79,5.79,6.61,5.79,5.79,6.61,5.79,5.79
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.5.1.ufo.UNBOUNDED.pals.c,6.56,6.56,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,6.56,5.74,5.74,5.74,6.56,5.74,5.74,5.74
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.5.ufo.BOUNDED-10.pals.c,5.79,6.61,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,6.61,5.79,5.79,6.61,5.79,5.79,5.79,5.79
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.5.ufo.UNBOUNDED.pals.c,5.74,6.56,5.74,6.56,6.56,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,6.56,5.74,5.74,5.74,5.74,6.56
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.5_overflow.ufo.UNBOUNDED.pals.c,5.83,5.83,5.83,6.67,5.83,5.83,6.67,5.83,5.83,6.67,5.83,5.83,5.83,6.67,5.83,5.83,5.83,5.83,5.83
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.6.ufo.BOUNDED-12.pals.c,4.73,4.73,4.73,5.41,1.35,4.73,4.73,5.41,4.73,5.41,4.73,4.73,4.73,4.73,1.35,5.41,4.73,4.73,5.41
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.6.ufo.UNBOUNDED.pals.c,4.7,5.37,4.7,4.7,4.7,4.7,4.7,5.37,5.37,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.3.3.ufo.BOUNDED-6.pals.c,8.5,8.0,8.0,9.0,7.5,9.0,7.5,9.0,7.5,8.5,15.5,8.0,7.0,8.0,8.0,7.0,7.5,13.5,8.5
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.3.4.ufo.UNBOUNDED.pals.c,17.07,6.83,7.32,8.29,8.29,6.83,12.2,20.98,6.83,15.12,6.83,18.54,8.78,9.27,7.32,7.32,18.05,9.76,7.32
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.3.ufo.BOUNDED-6.pals.c,8.5,9.0,14.0,7.5,9.5,13.5,7.5,8.0,18.5,9.5,8.5,9.5,8.0,8.5,10.5,8.0,18.0,4.5,19.0
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.3.ufo.UNBOUNDED.pals.c,16.1,7.32,8.29,7.32,8.78,4.39,12.2,8.29,9.27,7.8,7.32,7.8,8.78,7.32,7.8,6.83,4.39,7.8,4.88
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.3_overflow.ufo.UNBOUNDED.pals.c,7.04,18.59,7.04,7.54,8.54,7.54,8.04,16.58,8.04,5.03,8.54,16.58,7.54,8.04,7.54,9.55,7.54,10.05,8.04
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.c,8.28,8.49,8.07,6.37,9.13,8.28,6.16,6.37,8.7,6.16,8.49,8.49,8.7,8.49,8.28,6.16,5.73,6.37,8.49
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.c,8.4,8.2,7.99,7.58,6.15,8.81,7.99,6.15,7.99,6.76,7.79,7.79,6.15,8.81,7.99,7.99,8.2,7.79,11.27
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.c,7.27,7.47,13.74,10.71,7.88,7.47,6.67,8.48,8.08,7.88,8.48,6.26,11.11,8.08,13.54,7.47,7.68,11.52,14.14
